open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,symbol,price_change,price_change_pct,high_low_pct,volume_usd,price_range,volume_ma_7,volume_ratio,close_ma_7,close_std_7,close_ma_14,close_std_14,close_ma_30,close_std_30,returns_1d,returns_7d,returns_30d,volatility_7d,volatility_30d,close_position,hour,day_of_week,month,quarter
235.35,235.62,230.29,230.4,254271.734,59154908.12709,203524,114497.581,26633473.94792,SOL,-4.949999999999989,-2.1032504780114674,2.3144730557123685,58584207.5136,5.3300000000000125,178906.0992857143,1.42125805109599,237.4485714285714,3.7149043440866847,237.06285714285715,2.7149767772669935,238.435,2.7161493407725685,-0.021032504780114647,-0.03501424024124633,-0.03955979824086031,0.013293490013542446,0.008247705352736032,0.020637898686681685,0,3,1,1
230.4,232.78,230.17,230.52,162291.184,37514268.26674,134037,82511.59,19077116.08573,SOL,0.12000000000000455,0.052083333333335306,1.1339444758222244,37411363.73568001,2.6100000000000136,179430.90514285714,0.9044773188364009,235.99142857142857,4.188139716594243,236.56071428571428,3.220915933480662,238.08733333333333,3.0322541215193706,0.0005208333333333037,-0.0423728813559322,-0.04328698900186756,0.012300495038388915,0.008184784069644957,0.13409961685824556,0,3,1,1
230.51,230.65,228.53,230.01,135137.49,31024144.57562,120733,60641.437,13922477.58567,SOL,-0.5,-0.21691032926987983,0.9276681398503499,31082974.074899998,2.1200000000000045,178957.10442857142,0.7551390062524089,234.51285714285717,4.2157036355579995,236.00499999999997,3.636811261785015,237.683,3.272439931220774,-0.0022123893805310324,-0.04306040938592126,-0.050094986371520545,0.01225867171922621,0.008096213749712505,0.6981132075471634,0,3,1,1
230.01,230.48,228.24,230.26,119352.983,27375395.79251,71198,56569.595,12972405.77903,SOL,0.25,0.10869092648145733,0.9814230634419824,27482217.865579996,2.2399999999999807,167706.62999999998,0.7116771889101821,233.62285714285716,4.383034391399443,235.6142857142857,3.9490538580306214,237.322,3.4747397818720294,0.001086909264814473,-0.026343608609243563,-0.044920983864946806,0.011652201908366784,0.008095399993422342,0.901785714285714,0,3,1,1
230.25,231.86,229.68,231.21,103161.471,23778250.60257,52229,49120.055,11330462.00244,SOL,0.960000000000008,0.41693811074918913,0.9491466388018143,23851963.70991,2.180000000000007,152682.60199999998,0.6756596340950491,232.35428571428568,3.366476185087568,235.335,4.121209213885598,236.922,3.464244357073726,0.0041257708677149285,-0.03698613020117458,-0.04934007647711858,0.009121025488459625,0.0079340102086522,0.7018348623853194,0,3,1,1
231.2,231.8,230.08,231.77,46174.27,10659016.83628,52303,26474.756,6112243.4804,SOL,0.5700000000000216,0.24653979238755264,0.7475660639777463,10701810.5579,1.7199999999999989,130378.27414285715,0.35415616829999036,231.35999999999999,1.8605733883223323,235.05214285714285,4.2265628489925104,236.612,3.496219041508524,0.0024220405691794955,-0.02915427470363996,-0.03857800638818598,0.009573007872129818,0.007849640222297363,0.982558139534883,0,3,1,1
231.77,233.16,230.9,232.57,98604.753,22883106.50658,70354,63316.563,14697040.92685,SOL,0.799999999999983,0.3451697803857198,0.9787786920744872,22932507.40521,2.259999999999991,131284.8407142857,0.7510749334311403,230.96285714285713,0.9318747105648942,234.80285714285714,4.265290013715255,236.328,3.4658356209901244,0.0034516978038572343,-0.011812194603781578,-0.035339499771869454,0.008795531343962609,0.007893790867256997,0.7389380530973426,0,3,1,1
232.56,234.23,232.36,232.37,133123.626,31073587.27579,71800,64971.711,15168603.11614,SOL,-0.18999999999999773,-0.08169934640522779,0.804785677397132,30933936.973619998,1.8699999999999761,113977.96814285715,1.1679768306901748,231.24428571428572,1.0262530088117476,234.3464285714286,4.149590539842678,236.036,3.4159722198660196,-0.000859956142236662,0.008550347222222143,-0.03632895118815571,0.002290667254739661,0.007890032654096464,0.0053475935828829054,0,3,1,1
232.36,236.46,231.51,232.82,156050.972,36297795.3655,100787,92448.701,21524729.35354,SOL,0.45999999999997954,0.1979686693062401,2.1381365815731574,36331787.30104,4.950000000000017,113086.50928571427,1.3799256249543927,231.57285714285717,1.1196534327745042,233.78214285714284,3.732374329012077,235.84233333333333,3.4285099642136743,0.001936566682446017,0.009977442304355266,-0.024347315928424762,0.002281202324903449,0.007715033778729856,0.2646464646464642,0,3,1,1
232.82,233.13,230.61,231.46,61674.945,14270538.85458,60377,28154.551,6514523.15147,SOL,-1.3599999999999852,-0.5841422558199404,1.0927540002601714,14275282.7697,2.519999999999982,102591.85999999999,0.6011680166438157,231.77999999999997,0.8936442245099069,233.14642857142854,3.252978770161452,235.54066666666668,3.4016901816529073,-0.005841422558199416,0.006304073735924565,-0.03762837304062194,0.0033883852955646247,0.007588938341477772,0.3373015873015875,0,3,1,1
