open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,symbol,price_change,price_change_pct,high_low_pct,volume_usd,price_range,volume_ma_7,volume_ratio,close_ma_7,close_std_7,close_ma_14,close_std_14,close_ma_30,close_std_30,returns_1d,returns_7d,returns_30d,volatility_7d,volatility_30d,close_position,hour,day_of_week,month,quarter
105094.57,105254.0,104693.82,104722.94,395.49962,41524359.0747235,75973,157.022,16491692.345251,BTC,-371.63000000000466,-0.353614844230301,0.5350650114782257,41417882.9752828,560.179999999993,633.2493342857143,0.6245559191090367,105194.82428571429,356.39720144136436,105292.23714285714,362.4652729769913,,,-0.0035360536263722153,-0.009215213001395717,,0.0037183027808812682,,0.05198329108500072,0,3,1,1
104722.94,105029.72,104400.0,104898.49,652.01906,68264096.7311579,139663,317.89595,33283132.5808091,BTC,175.5500000000029,0.16763280328073574,0.6031800766283536,68395814.8452194,629.7200000000012,603.7539157142858,1.079941749493439,105137.46428571429,368.7439442149996,105260.31500000002,376.8184792290045,,,0.0016763280328073726,-0.0038131050509870867,,0.0036909685958623935,,0.7916057930508866,0,3,1,1
104898.48,104908.15,104420.97,104729.58,393.75062,41205560.6289117,111819,224.81326,23521938.5890983,BTC,-168.89999999999418,-0.16101281925152222,0.466553796617665,41237337.0573396,487.179999999993,564.3654885714286,0.6976872753092966,105016.12571428574,337.69591611670165,105219.5257142857,402.1729231162992,,,-0.0016102233692782963,-0.008044880158402767,,0.003418712478650257,,0.6334619647768894,0,3,1,1
104729.95,104851.99,104255.01,104341.72,583.78993,61006257.936871,85949,288.48796,30149735.4228433,BTC,-388.2299999999959,-0.37069625260013583,0.5726151673670268,60913645.414879605,596.9800000000105,558.8379685714286,1.0446497246641218,104820.47571428573,254.2558496775008,105171.07714285713,464.13943905200694,,,-0.0037034427140832937,-0.012955572286663553,,0.0033510596942024854,,0.14524774699320728,0,3,1,1
104341.73,104377.76,103930.09,104344.46,880.98826,91730245.33962,118671,391.73442,40789298.999899,BTC,2.7300000000104774,0.0026164028524450164,0.4307414724648062,91926244.2560396,447.66999999999825,524.9180728571429,1.6783347831877033,104740.09142857142,305.97475856831886,105132.825,509.79705249698,,,2.6259869973399574e-05,-0.005363695420188108,,0.002218521751212407,,0.9256148502245214,0,3,1,1
104344.46,104547.24,103972.13,104007.58,395.0513,41181590.5508298,85041,182.52235,19022365.9213237,BTC,-336.88000000000466,-0.3228537480571605,0.5531386151269582,41088329.688854,575.1100000000006,511.51778,0.7723119614727763,104591.33285714287,375.9512301134252,104996.18285714286,538.0054706388672,,,-0.003228537480571614,-0.009912622589348663,,0.0021647863055830386,,0.0616403818399907,0,3,1,1
104007.59,104484.09,104007.59,104319.87,359.47579,37500260.37068,71380,211.04289,22015120.7231475,BTC,312.27999999999884,0.30024731848896685,0.4581396415396222,37500467.680947304,476.5,522.9392257142857,0.687414086233424,104480.66285714284,311.6503242799512,104907.31642857144,539.7485103069332,,,0.003002569620406348,-0.007371361562387269,,0.0026862470970508566,,0.6553620146904487,0,3,1,1
104319.87,104745.1,104298.73,104511.02,327.85317,34273408.888557,86288,156.54702,16364960.0178053,BTC,191.15000000000873,0.18323450748166073,0.4279726128975971,34264269.2069334,446.3700000000099,513.2754471428572,0.6387470349984429,104450.38857142857,293.9850232255748,104822.60642857142,497.71190453615696,,,0.0018323450748165548,-0.002023625387140515,,0.002624922905444882,,0.475591997670102,0,3,1,1
104511.03,104814.46,104002.01,104188.56,786.55841,82063028.0888041,107011,301.91337,31505850.2932988,BTC,-322.47000000000116,-0.308551164408198,0.7811868251392562,81950388.09378959,812.4500000000116,532.4953542857144,1.477117882192764,104348.97,228.8822067497943,104743.21714285713,504.3035030068954,,,-0.0030854162556255282,-0.006767780928019107,,0.00264841066473325,,0.22961413010031415,0,3,1,1
104188.57,104321.98,104013.63,104028.78,441.99171,46036909.6235197,91424,222.65616,23192692.035399,BTC,-159.79000000000815,-0.1533661513926222,0.2964515323616638,45979858.3614138,308.34999999999127,539.3869385714286,0.8194334686164616,104248.85571428572,183.402998871958,104632.49071428571,476.08277687591095,,,-0.0015335656812993648,-0.006691519244133359,,0.0026454627579581445,,0.04913247932542438,0,3,1,1
104028.79,104329.73,103936.54,104256.56,677.9336,70584280.6029122,108248,367.12778,38229615.8480605,BTC,227.77000000000407,0.218949004405419,0.378298142308761,70679025.044416,393.1900000000023,552.8360342857143,1.2262833063621055,104236.68999999999,178.98766633483274,104528.58285714286,369.2941178774212,,,0.0021895863817684713,-0.0008161644258883882,,0.002561648986619788,,0.8139067626338466,0,3,1,1
104256.57,104431.49,104080.1,104284.1,298.57773,31122111.3027445,70540,154.99652,16159911.4850603,BTC,27.529999999998836,0.026406009712384396,0.337614971545953,31136909.853093,351.3899999999994,469.63453,0.6357661349986339,104228.06714285714,174.32362994480195,104484.0792857143,357.51780236388635,,,0.00026415603967766543,-0.0005784686604348721,,0.002565392530551871,,0.5805515239477513,0,3,1,1
104284.1,104848.65,104284.1,104736.0,574.30716,60100711.5210918,131830,346.17117,36220308.6954271,BTC,451.8999999999942,0.4333354749189897,0.541357694988966,60150634.709759995,564.5499999999884,495.24251000000004,1.1596483508655182,104332.12714285713,229.461031456617,104461.73000000001,328.06035589149053,,,0.004333354749189944,0.00700352801209303,,0.0026102521946297455,,0.8004605437959499,0,3,1,1
104736.01,104918.3,104553.71,104704.68,613.4883,64228780.568147,110931,274.12911,28698126.3490674,BTC,-31.330000000001746,-0.029913302979559513,0.3487107248513673,64235096.135244,364.5899999999965,531.5300114285714,1.1541931533671121,104387.1,268.76429524769907,104433.88142857143,283.7658914521022,,,-0.0002990375802016665,0.003688750762438575,,0.0024833895128029814,,0.41408157107981036,0,3,1,1
104704.69,105036.03,104551.09,104664.02,660.0676,69171689.7168153,140853,330.1648,34603778.5455309,BTC,-40.669999999998254,-0.0388425771567618,0.4638306496852423,69085328.487752,484.9400000000023,578.9892157142857,1.1400343600280873,104408.95714285715,286.1788064429925,104429.67285714285,279.55472703309994,104885.95999999999,533.582752978258,-0.00038833030195006835,0.0014639604512518556,,0.0024303854631698533,,0.2328741700004269,0,3,1,1
104664.01,104860.0,104106.0,104442.79,1064.61592,111190777.3566348,200285,455.954,47632415.1900629,BTC,-221.22000000000116,-0.21136205272471517,0.7242618100781895,111191456.96321678,754.0,618.7117171428571,1.7206978476442625,104445.2757142857,269.1735334845625,104397.12285714285,245.1860363204835,104865.386,538.5169172932544,-0.0021137158691211244,0.0024400951505616497,-0.005874928053024142,0.002230196494269367,0.0032597792074505077,0.446671087533148,0,3,1,1
104443.99,106012.0,104443.99,105464.01,2491.4804,262418003.32539952,399838,1597.53255,168304364.4073703,BTC,1020.0199999999895,0.9766191429492396,1.5012927024331364,262761513.820404,1568.0099999999948,911.4958157142856,2.733397517626094,104650.30857142856,409.22852297253706,104449.58214285715,369.063602172928,104867.118,540.4159574802592,0.009777793182277117,0.013796470553629536,0.0004929227730605668,0.004018542283040118,0.003684156603656716,0.6505188104667655,0,3,1,1
105464.0,105574.4,104696.23,105081.87,1251.1668,131532842.3107368,231952,603.42691,63436892.576347,BTC,-382.13000000000466,-0.36233217021922615,0.8387790085660183,131474947.025916,878.1699999999983,993.3862728571428,1.259496767960602,104768.20999999999,395.5397167584241,104502.45,403.8018173273621,104858.33366666667,534.4827541650716,-0.0036234161777083385,0.007916144557234661,-0.0025015805151434867,0.004532464189836884,0.0037425136815340968,0.4391404853274425,0,3,1,1
105081.86,105081.87,104542.0,104580.87,700.49821,73390957.9057926,167711,317.65557,33280907.8944603,BTC,-500.99000000000524,-0.4767616408769365,0.5164144554341751,73258712.2352427,539.8699999999953,1050.8034842857141,0.6666310308974328,104810.60571428572,348.05699068099165,104519.33642857142,401.6239664470776,104834.34166666666,530.0804811508557,-0.004767711118958906,0.0028457837772009054,-0.006835286740449753,0.005061855149385519,0.0038391864040536816,0.07199881452941574,0,3,1,1
104580.87,104820.0,102605.0,102627.29,2458.07389,254322326.2207332,496997,978.9754,101302885.8516046,BTC,-1953.5800000000017,-1.8680089389197105,2.1587641927781296,252265461.9504581,2215.0,1319.9130171428571,1.8622999077021432,104509.36142857143,899.3448236063934,104420.74428571427,637.2285444583299,104754.58466666666,664.2171136927291,-0.018680089389197074,-0.020133573938282967,-0.02278337459531521,0.008440330141080301,0.005097804820053839,0.010063205417604333,0,3,1,1
102627.29,103016.66,102122.0,102312.32,1967.10942,201608764.62107632,500348,888.4228,91067306.7437443,BTC,-314.9699999999866,-0.3069066717049497,0.8760697988680239,201259528.45405442,894.6600000000035,1513.2874628571428,1.2998914405105984,104167.59571428571,1212.7202027378598,104277.34785714284,851.5228295071845,104668.99566666667,799.2132499146885,-0.00306906671704954,-0.022848644396792794,-0.02448198173931937,0.008364260261147949,0.005114414562758879,0.2127288578901552,0,3,1,1
102312.31,102321.42,101603.23,101680.02,2009.54037,204876983.48741272,455366,886.51814,90378358.939068,BTC,-632.2899999999936,-0.6179999259131121,0.7068574493153439,204330105.0124074,718.1900000000023,1706.069287142857,1.1778773494981343,103741.30999999998,1499.650016514956,104075.13357142857,1093.5202633809097,104527.64400000001,933.8766284967306,-0.006180096395038248,-0.028510275068739044,-0.04003518863238753,0.008318451346238069,0.004783178723792308,0.10692156671633955,0,3,1,1
101680.02,102166.11,101560.0,102148.73,1047.57467,106644313.609857,207129,503.58227,51264220.2872159,BTC,468.70999999999185,0.46096568431043955,0.5967999212288309,107008422.1206691,606.1100000000006,1703.6348228571428,0.6149056452386473,103413.58714285714,1569.8259988792136,103929.43142857144,1207.2276863436505,104413.80166666668,1008.3793230453574,0.004609656843104437,-0.02196475218634042,-0.032352601265583036,0.008949403852626313,0.004887756894628814,0.9713253369850281,0,3,1,1
102148.72,102482.94,101918.46,102261.3,759.95722,77698749.6848906,118331,399.95265,40887364.4232253,BTC,112.58000000000175,0.11021185581180239,0.5538545225271221,77714213.261586,564.4799999999959,1456.2743685714286,0.5218503026634331,102956.05714285714,1319.3633477769213,103803.18285714286,1285.8948822358486,104299.27966666667,1051.7857782624137,0.0011020205537553007,-0.030367800351987273,-0.0325048137619095,0.007314828458033831,0.004885236782783611,0.607355442176869,0,3,1,1
102261.29,102439.31,101955.0,102429.56,587.31239,60021351.8020221,94299,295.17663,30174322.3094157,BTC,168.27000000000407,0.16454906837181899,0.47502329459074855,60158149.69024841,484.3099999999977,1361.4380242857144,0.43139120512528406,102577.15571428572,930.7230836444098,103672.68285714286,1328.350592220535,104203.598,1087.5643043862692,0.001645392734103579,-0.025240414926000043,-0.027259731504298945,0.007667357701814143,0.004883109071493463,0.9798682661931407,0,3,1,1
102429.56,102575.06,102213.07,102494.94,538.12176,55128773.924794,97185,325.69353,33367519.0469602,BTC,65.38000000000466,0.06382923054634293,0.35415236035860254,55154757.5038944,361.9899999999907,1338.2413885714286,0.4021111322632492,102279.16571428571,307.61852858461947,103544.8857142857,1350.8771117867602,104100.79766666667,1098.7762652329254,0.0006382923054635281,-0.019945617205135102,-0.02921046288109508,0.00780353457241638,0.004846245555153609,0.7786679190032946,0,3,1,1
102494.94,102780.27,102460.33,102566.0,501.4383,51469699.8217479,91532,280.67846,28812124.6563482,BTC,71.05999999999767,0.06933025181535563,0.312257436609859,51430520.6778,319.9400000000023,1058.7220185714286,0.4736260238325907,102270.41,296.7382983370963,103389.8857142857,1327.994747004824,103995.95533333333,1089.8306487477348,0.0006933025181534713,-0.0005972095726194393,-0.029753402830180797,0.003503014664433684,0.00483843410058297,0.3302806776270472,0,3,1,1
102566.0,102783.71,102400.0,102467.77,436.03518,44729347.6922935,78596,227.06364,23291859.5962073,BTC,-98.22999999999593,-0.09577247820914916,0.37471679687500625,44679552.53614861,383.7100000000064,839.9971271428573,0.5190912753274739,102292.61714285715,306.0675653465076,103230.10642857142,1291.7076389778865,103914.64266666667,1110.3108704972647,-0.0009577247820914403,0.0015193673645559347,-0.023252752553090894,0.0032869952935853717,0.004674636801234401,0.17661775820281708,0,3,1,1
102466.96,102518.42,102198.52,102249.19,334.74761,34254693.6923444,68834,151.81542,15533210.1765849,BTC,-217.77000000000407,-0.2125270428633816,0.3130182315751678,34227671.9769359,319.8999999999942,600.7410185714286,0.557224493836021,102373.92714285714,154.05387149892383,103057.61857142857,1245.9217217407163,103821.31933333333,1129.187301292203,-0.0021331585531724206,0.005597658222333157,-0.026651400124265923,0.0021232812299080625,0.004663305029553489,0.15839324788996303,0,3,1,1
102249.19,102503.03,102118.56,102316.16,322.29531,32975747.2482337,70050,192.95634,19742719.4086607,BTC,66.97000000000116,0.06549685136870147,0.37649375392680934,32976018.5052096,384.47000000000116,497.1296814285715,0.648312345933237,102397.84571428572,123.16261281426031,102905.71642857142,1192.5471591939222,103728.706,1135.0816592031351,0.0006549685136869599,0.0016390805837724898,-0.02643714384455287,0.0013115359036095803,0.004665634120829131,0.5139542747158562,0,3,1,1
102316.15,102588.57,102235.29,102500.0,254.68497,26088065.1821909,45714,125.58272,12864408.8764219,BTC,183.85000000000582,0.17968815284782103,0.3455558251950118,26105209.425,353.2800000000134,424.94793142857145,0.5993321796950773,102431.94571428571,111.55362773976657,102694.00142857143,939.7384208617777,103654.60800000001,1140.4839051349031,0.001796783616585973,0.0023342163653308212,-0.02122686777128302,0.0014106513827377338,0.004662622044231486,0.7492923460144825,0,3,1,1
102500.0,102577.12,102184.46,102402.91,231.97083,23747524.6279711,60211,93.31998,9553532.546716,BTC,-97.08999999999651,-0.09472195121950878,0.384265865866482,23754488.0271153,392.65999999998894,374.18485142857145,0.6199364541733223,102428.13857142859,112.10203082140552,102502.64714285715,641.548326825471,103571.42199999999,1137.636853968016,-0.0009472195121951188,-0.0002601787999478855,-0.023790428251159734,0.0013479030648754049,0.004640983735332372,0.5563337238323314,0,3,1,1
102402.91,102494.69,102161.82,102166.49,243.2669,24889591.7289608,52121,99.39987,10169303.4039253,BTC,-236.41999999999825,-0.23087234532690354,0.3258262235343843,24853725.306181,332.86999999999534,332.0627285714285,0.7325932092606772,102381.21714285715,143.75174940549547,102330.19142857143,236.67782008603183,103485.98566666666,1143.8868055546382,-0.002308723453269046,-0.0032045484391717283,-0.02447341047295326,0.001547505361969875,0.004646979496880218,0.014029501006393845,0,3,1,1
102166.49,102276.99,101836.43,102016.85,649.65017,66280489.2845599,104812,169.8927,17334778.5543338,BTC,-149.63999999999942,-0.14646681118241353,0.4326153224342333,66275263.945364505,440.5600000000122,353.2358528571429,1.839139953505043,102302.76714285715,172.9765329665849,102286.58857142858,233.9479623875488,103408.49,1162.5142891372645,-0.0014646681118241078,-0.005354113448901132,-0.022281307994539423,0.0014940919678896355,0.004616874764960326,0.4095242418739963,0,3,1,1
102016.85,102016.85,101412.0,101675.99,638.00804,64886753.9778299,138626,241.76043,24591890.1147985,BTC,-340.8600000000006,-0.3341212750638748,0.5964284305604917,64870099.09495961,604.8500000000058,382.08911857142857,1.6697885623788824,102189.6557142857,275.55687941917915,102241.13642857144,284.8423835844101,103319.541,1190.1883851476582,-0.0033412127506387,-0.007727112632586852,-0.025573662463728275,0.001787866098242238,0.004638476493290552,0.4364553195007071,0,3,1,1
101675.99,101984.99,101626.82,101638.0,411.87457,41931404.2545972,93414,206.1445,20988082.1390944,BTC,-37.99000000000524,-0.037363786671765126,0.35243649265026517,41862107.545660004,358.16999999999825,393.1072557142857,1.0477409511346047,102102.34285714287,342.29726689503184,102238.13500000001,291.35666357803274,103240.555,1221.1769647147987,-0.00037363786671762433,-0.00597745566493002,-0.02278276256403622,0.001742528617269376,0.00461729046282356,0.031214227880596,0,3,1,1
101638.0,102055.98,101638.0,102028.81,329.61226,33594401.722195,81335,187.034,19061047.8765366,BTC,390.8099999999977,0.3845116983805247,0.41124382612801896,33629946.6492106,417.9799999999959,394.1525342857143,0.8362555897232157,102061.29285714286,329.36760277407785,102229.56928571429,295.91444598969457,103164.18633333333,1222.9890189500281,0.0038451169838051857,-0.0028084517636315365,-0.021961875527643948,0.002468956950887605,0.004643438641488613,0.9349968898033434,0,3,1,1
102028.82,102329.01,102009.12,102277.71,449.78635,45964121.0039723,86591,273.28456,27927065.7355438,BTC,248.88999999999942,0.24394087866545883,0.31358960845853723,46003117.867258504,319.8899999999994,422.02416,1.0657834139163977,102029.53714285714,288.1583914397488,102230.74142857143,296.0822555627479,103089.74266666666,1206.0334765810114,0.0024395070372771333,-0.0021686829268292573,-0.02136913408748664,0.002573947576398866,0.004656294877870613,0.8396323736284709,0,3,1,1
102277.71,102284.46,101799.9,101869.02,447.84747,45732971.5637819,91547,164.9019,16844067.6161112,BTC,-408.6900000000023,-0.39958853204672096,0.47599260903007984,45621782.8783794,484.5600000000122,452.86368,0.9889233554786288,101953.26714285715,239.39166782453344,102190.70285714287,304.89739427738624,103012.42466666666,1207.5110873418084,-0.003995885320467241,-0.005213621370720789,-0.02226290487170557,0.002933140062754082,0.004675245117906861,0.14264487369986822,0,3,1,1
101869.04,102173.45,101812.0,101827.53,434.28009,44289001.7119162,98507,214.84769,21911399.6014225,BTC,-41.50999999999476,-0.040748396176104894,0.35501709032333817,44221668.8928777,361.4499999999971,480.1512785714286,0.9044651329307984,101904.8442857143,222.77890922446488,102143.0307142857,305.84421545942126,102939.04966666667,1210.4984474102855,-0.0004072877112197837,-0.003317721887088454,-0.021160009758837917,0.0028508410917550205,0.00467317106605854,0.0429658320652897,0,3,1,1
101827.53,102185.94,101730.79,102073.89,372.76128,38019030.4021305,109186,201.32889,20536927.5037736,BTC,246.36000000000058,0.24193850130706362,0.4474063358792444,38049193.8909792,455.15000000000873,440.5957228571429,0.8460392615315122,101912.99285714286,228.52754514604996,102107.88,280.7419150691358,102866.294,1194.0622406772218,0.0024193850130707073,0.0005591233212944857,-0.0209355651097638,0.0029993549194103413,0.004678259826063197,0.7538174228276375,0,3,1,1
102073.89,102209.98,101863.77,101892.32,313.84671,32018652.3746565,91879,149.58262,15259941.5706556,BTC,-181.56999999999243,-0.17788094487237865,0.33987550234984615,31978569.4062672,346.20999999999185,394.28696142857143,0.7959855148719039,101943.89714285715,204.49960144332573,102066.77642857144,265.7211593320861,102786.568,1175.8418678940168,-0.0017788094487237727,0.002127640950434717,-0.022935231737148842,0.0027497553352578475,0.004678695027010573,0.08246440021953029,0,3,1,1
101892.32,102297.99,101892.32,102262.49,320.90196,32791070.4874514,79987,182.27076,18625065.5667136,BTC,370.16999999999825,0.3632952905577165,0.398135992977683,32816233.4754804,405.66999999999825,381.29087428571427,0.8416198279100097,102033.11,184.0001500905246,102067.72642857143,266.44627178393284,102704.11766666666,1119.8206407176137,0.0036329529055771914,0.006144257069206516,-0.023616617018026198,0.002990904775018058,0.004654072679243974,0.9124904479010029,0,3,1,1
102262.5,102279.52,101965.24,102003.7,211.14828,21564363.9958819,71308,80.32388,8203888.8092724,BTC,-258.8000000000029,-0.25307419630852257,0.3082226845148394,21537905.808636,314.27999999999884,364.3674485714286,0.5794927094279324,102029.52285714286,184.342397159412,102045.40785714285,256.953076834674,102614.085,1060.4343381475812,-0.0025306444229943326,-0.0002461069574368757,-0.025796172625712543,0.0029068112179565266,0.0046638478735525485,0.12237495227183401,0,3,1,1
102003.7,102023.63,101448.0,101669.6,626.68363,63750106.5020621,146570,232.14075,23616754.5743924,BTC,-334.09999999999127,-0.327537138358698,0.567413847488373,63714673.988648005,575.6300000000047,389.6384885714286,1.60837198680673,101942.65000000001,191.05499574729652,101986.09357142857,239.17268211611838,102514.27100000001,1000.0352054711936,-0.0032753713835870224,-0.0059456747711695845,-0.028609831726318147,0.0028996546742494685,0.0046835197030689925,0.38496951166548654,0,3,1,1
101669.6,101669.6,101000.0,101333.34,1283.14615,129973388.4810515,264753,483.01392,48925343.1794924,BTC,-336.2600000000093,-0.3307379983790723,0.6629702970297087,130025485.087641,669.6000000000058,508.96687142857144,2.5210799013272855,101866.12428571428,301.06922597397875,101909.69571428571,265.19729493620696,102410.62266666668,953.3093924919801,-0.0033073799837907147,-0.005258517260694262,-0.02977180138523683,0.002784467769001821,0.004698735996762626,0.49781959378732615,0,3,1,1
101333.34,101578.04,101001.0,101199.82,624.44892,63293577.7807596,150461,296.84031,30093652.453819,BTC,-133.51999999998952,-0.13176314922609828,0.5713210760289439,63194118.30319441,577.0399999999936,536.1338471428571,1.1647257925008616,101776.45142857144,393.7087345753824,101840.64785714286,314.46151784034964,102268.483,785.4698458101373,-0.00131763149226094,-0.006164442955652438,-0.040432655651913785,0.0027870734026046963,0.004235260707809983,0.3445515042284923,0,3,1,1
101199.81,101428.0,100510.0,100666.91,1019.70869,102831345.9884699,206300,413.81796,41728946.6580919,BTC,-532.8999999999942,-0.5265820163101039,0.9133419560242763,102650922.9224479,918.0,628.5549057142858,1.6223064695377876,101575.45428571428,546.1765471547618,101744.22357142856,438.70131441627893,102121.31766666665,640.3685383982767,-0.005265918457167285,-0.01378393632299113,-0.04201447880590625,0.002784624504221579,0.004275869807637684,0.17092592592592973,0,3,1,1
100666.9,100871.45,100279.51,100635.65,1294.69204,130150104.7873776,209267,632.19848,63556486.4831349,BTC,-31.25,-0.031042974403701715,0.5902900801968441,130292174.99522598,591.9400000000023,768.6756671428573,1.6843151088837358,101395.93000000001,625.4436231454634,101669.91357142858,529.7994424683648,101989.81033333334,509.5998923394948,-0.0003105290507080527,-0.012333314228197056,-0.03772410766902212,0.0028564623986207854,0.004232785593186762,0.6016488157583505,0,3,1,1
100635.66,101288.51,100500.0,101243.86,625.08919,63108690.1510131,146276,347.33152,35072148.0405864,BTC,608.1999999999971,0.604358335802634,0.7845870646766118,63286442.439873405,788.5099999999948,812.1309857142858,0.7696901127965476,101250.41142857143,495.1511256316329,101641.7607142857,541.9582614278479,101943.69600000001,512.5102212647269,0.006043683326932392,-0.009960934845220426,-0.01348013769047196,0.003650961495031621,0.002934295089630043,0.9433742121216034,0,3,1,1
101243.86,101456.6,101165.1,101248.38,356.77551,36147739.2562217,100021,171.64864,17390591.6676593,BTC,4.5200000000040745,0.004464468265042517,0.28814284768166093,36122942.4111738,291.5,832.9348757142858,0.42833542021403065,101142.50857142857,370.1592207158119,101586.01571428574,539.2145291025382,101908.23133333333,522.8299482607065,4.464468265052979e-05,-0.007404829432657745,-0.010398943157578722,0.0036505440889499138,0.0028931720301009728,0.2856946826758108,0,3,1,1
